txn_id,created_at,payment_method,amount,monthly_volume_to_date,is_refund,refund_hours_after_txn,is_instant_settlement,risk_rating,fee_billed,gst_billed,total_billed
SFUSD_TXN_0028,2018-09-01 09:30:00,INTERNATIONAL_CARD,2500.0,1220000.0,False,,False,LOW,82.0,14.76,96.76
SFUSD_TXN_0029,2018-09-02 09:30:00,WALLET,1800.0,1260000.0,False,,False,LOW,37.8,6.8,44.6
SFUSD_TXN_0030,2018-09-03 09:30:00,UPI,6500.0,1300000.0,True,48.0,False,LOW,5.0,0.9,5.9
SFUSD_TXN_0031,2018-09-04 09:30:00,DOMESTIC_CARD,8000.0,1340000.0,False,,False,LOW,140.0,25.2,165.2
SFUSD_TXN_0032,2018-09-05 09:30:00,NETBANKING,1200.0,1380000.0,False,,False,LOW,20.0,3.6,23.6
SFUSD_TXN_0033,2018-09-06 09:30:00,INTERNATIONAL_CARD,7500.0,1420000.0,False,,False,LOW,232.0,41.76,273.76
SFUSD_TXN_0034,2018-09-07 09:30:00,WALLET,950.0,1460000.0,False,,False,LOW,19.95,3.59,23.54
SFUSD_TXN_0035,2018-09-08 09:30:00,UPI,3000.0,1500000.0,False,,False,LOW,60.0,10.8,70.8
SFUSD_TXN_0036,2018-09-09 09:30:00,DOMESTIC_CARD,14500.0,1540000.0,False,,True,LOW,275.5,49.59,325.09
SFUSD_TXN_0037,2018-09-10 09:30:00,NETBANKING,2500.0,1580000.0,False,,False,LOW,20.0,3.6,23.6
SFUSD_TXN_0038,2018-09-11 09:30:00,INTERNATIONAL_CARD,2500.0,1620000.0,False,,False,LOW,82.0,14.76,96.76
SFUSD_TXN_0039,2018-09-12 09:30:00,WALLET,950.0,1660000.0,False,,False,LOW,19.95,3.59,23.54
SFUSD_TXN_0040,2018-09-13 09:30:00,UPI,1500.0,1700000.0,True,8.0,False,LOW,0.0,0.0,0.0
SFUSD_TXN_0041,2018-09-14 09:30:00,DOMESTIC_CARD,6500.0,1740000.0,False,,False,LOW,113.75,20.48,134.23
SFUSD_TXN_0042,2018-09-15 09:30:00,NETBANKING,5000.0,1780000.0,False,,False,LOW,90.0,16.2,106.2
SFUSD_TXN_0043,2018-09-16 09:30:00,INTERNATIONAL_CARD,7500.0,1820000.0,False,,False,LOW,232.0,41.76,273.76
SFUSD_TXN_0044,2018-09-17 09:30:00,WALLET,1800.0,1860000.0,False,,False,LOW,37.8,6.8,44.6
SFUSD_TXN_0045,2018-09-18 09:30:00,UPI,3000.0,1900000.0,False,,False,LOW,0.0,0.0,0.0
SFUSD_TXN_0046,2018-09-19 09:30:00,DOMESTIC_CARD,14500.0,1940000.0,False,,False,LOW,253.75,45.68,299.43
SFUSD_TXN_0047,2018-09-20 09:30:00,NETBANKING,5000.0,1980000.0,False,,False,LOW,20.0,3.6,23.6
SFUSD_TXN_0048,2018-09-21 09:30:00,INTERNATIONAL_CARD,4500.0,2020000.0,False,,True,SPECIAL_REVIEW,148.75,26.78,175.53
SFUSD_TXN_0049,2018-09-22 09:30:00,WALLET,1800.0,2060000.0,False,,False,LOW,37.8,6.8,44.6
SFUSD_TXN_0050,2018-09-23 09:30:00,UPI,3000.0,2100000.0,True,48.0,False,LOW,5.0,0.9,5.9
