txn_id,created_at,payment_method,amount,monthly_volume_to_date,is_refund,refund_hours_after_txn,is_instant_settlement,risk_rating,fee_billed,gst_billed,total_billed
CRH_TXN_0031,2026-04-05 13:20:00,UPI,18000,268400,False,,True,LOW,18.0,3.24,21.24
CRH_TXN_0032,2026-04-06 12:50:00,DOMESTIC_CARD,35000,303400,False,,False,LOW,560.0,100.8,660.8
CRH_TXN_0033,2026-04-07 14:30:00,DOMESTIC_CARD,4000,307400,False,,False,LOW,64.0,11.52,75.52
CRH_TXN_0034,2026-04-08 13:50:00,WALLET,25000,332400,False,,False,LOW,450.0,81.0,531.0
CRH_TXN_0035,2026-04-09 12:30:00,UPI,40000,372400,False,,False,LOW,40.0,7.2,47.2
CRH_TXN_0036,2026-04-10 13:20:00,DOMESTIC_CARD,6500,378900,False,,False,MEDIUM,104.0,18.72,122.72
CRH_TXN_0037,2026-04-11 12:30:00,DOMESTIC_CARD,5000,383900,False,,False,LOW,80.0,14.4,94.4
CRH_TXN_0038,2026-04-12 14:40:00,UPI,5000,388900,False,,False,LOW,5.0,0.9,5.9
CRH_TXN_0039,2026-04-13 12:20:00,NETBANKING,20000,408900,False,,False,LOW,80.0,14.4,94.4
CRH_TXN_0040,2026-04-14 12:30:00,DOMESTIC_CARD,1000,409900,False,,False,LOW,16.0,2.88,18.88
CRH_TXN_0041,2026-04-15 12:40:00,UPI,40000,449900,False,,False,MEDIUM,40.0,7.2,47.2
CRH_TXN_0042,2026-04-16 12:50:00,WALLET,20000,469900,False,,False,LOW,360.0,64.8,424.8
CRH_TXN_0043,2026-04-17 12:20:00,DOMESTIC_CARD,20000,489900,False,,False,LOW,320.0,57.6,377.6
CRH_TXN_0044,2026-04-18 14:50:00,UPI,8500,498400,False,,False,LOW,8.5,1.53,10.03
CRH_TXN_0045,2026-04-19 12:40:00,WALLET,20000,518400,False,,True,LOW,360.0,64.8,424.8
CRH_TXN_0046,2026-04-20 14:50:00,NETBANKING,1500,519900,False,,False,LOW,6.0,1.08,7.08
CRH_TXN_0047,2026-04-21 12:50:00,DOMESTIC_CARD,14500,534400,False,,False,MEDIUM,232.0,41.76,273.76
CRH_TXN_0048,2026-04-22 12:20:00,UPI,40000,574400,False,,False,MEDIUM,40.0,7.2,47.2
CRH_TXN_0049,2026-04-23 12:20:00,NETBANKING,35000,609400,False,,False,MEDIUM,140.0,25.2,165.2
CRH_TXN_0050,2026-04-24 13:50:00,NETBANKING,650,610050,False,,False,LOW,2.6,0.47,3.07
CRH_TXN_0051,2026-04-25 13:40:00,UPI,1200,611250,False,,False,LOW,1.2,0.22,1.42
CRH_TXN_0052,2026-04-26 12:40:00,DOMESTIC_CARD,35000,646250,False,,False,HIGH,630.0,113.4,743.4
CRH_TXN_0053,2026-04-27 12:20:00,INTERNATIONAL_CARD,50000,696250,False,,False,LOW,1400.0,252.0,1652.0
CRH_TXN_0054,2026-04-28 13:50:00,UPI,2500,698750,False,,False,LOW,2.5,0.45,2.95
CRH_TXN_0055,2026-04-02 12:20:00,UPI,750,699500,False,,True,MEDIUM,0.75,0.14,0.89
CRH_TXN_0056,2026-04-03 14:20:00,WALLET,14500,714000,False,,True,MEDIUM,261.0,46.98,307.98
CRH_TXN_0057,2026-04-04 12:20:00,NETBANKING,2500,716500,False,,False,LOW,10.0,1.8,11.8
CRH_TXN_0058,2026-04-05 12:20:00,DOMESTIC_CARD,4000,720500,False,,False,LOW,64.0,11.52,75.52
CRH_TXN_0059,2026-04-06 12:50:00,INTERNATIONAL_CARD,75000,795500,False,,False,LOW,1875.0,337.5,2212.5
CRH_TXN_0060,2026-04-07 14:20:00,INTERNATIONAL_CARD,5000,800500,False,,True,MEDIUM,125.0,22.5,147.5
CRH_TXN_0061,2026-04-08 12:40:00,UPI,5000,805500,False,,False,MEDIUM,3.5,0.63,4.13
CRH_TXN_0062,2026-04-09 12:40:00,NETBANKING,-1000,806500,True,24.0,False,LOW,3.5,0.63,4.13
CRH_TXN_0063,2026-04-10 12:20:00,DOMESTIC_CARD,450,806950,False,,False,MEDIUM,6.3,1.13,7.43
CRH_TXN_0064,2026-04-11 14:50:00,UPI,12000,818950,False,,False,MEDIUM,8.4,1.01,9.41
CRH_TXN_0065,2026-04-12 13:20:00,UPI,25000,843950,False,,False,LOW,17.5,3.15,20.65
CRH_TXN_0066,2026-04-13 14:50:00,UPI,12000,855950,False,,False,LOW,8.4,1.51,9.91
CRH_TXN_0067,2026-04-14 14:40:00,NETBANKING,5000,860950,False,,False,MEDIUM,17.5,3.15,20.65
CRH_TXN_0068,2026-04-15 12:20:00,UPI,5000,865950,False,,False,LOW,3.5,0.63,4.13
CRH_TXN_0069,2026-04-16 12:20:00,UPI,250,866200,False,,False,LOW,0.17,0.03,0.2
CRH_TXN_0070,2026-04-17 15:05:00,UPI,5000,871200,False,,False,LOW,3.5,0.63,4.13
CRH_TXN_0071,2026-04-18 13:05:00,DOMESTIC_CARD,2500,873700,False,,False,MEDIUM,35.0,6.3,41.3
