txn_id,created_at,payment_method,amount,monthly_volume_to_date,is_refund,refund_hours_after_txn,is_instant_settlement,risk_rating,fee_billed,gst_billed,total_billed
NCL_TXN_0019,2026-02-19 10:30:00,INTERNATIONAL_CARD,5000,184600,False,,False,LOW,150.0,27.0,177.0
NCL_TXN_0020,2026-02-20 12:20:00,WALLET,1500,186100,False,,False,LOW,33.0,5.94,38.94
NCL_TXN_0021,2026-02-21 10:10:00,UPI,1200,187300,False,,True,LOW,1.8,0.32,2.12
NCL_TXN_0022,2026-02-22 10:40:00,NETBANKING,650,187950,False,,False,LOW,3.9,0.7,4.6
NCL_TXN_0023,2026-02-23 11:10:00,INTERNATIONAL_CARD,75000,262950,False,,False,MEDIUM,2250.0,405.0,2655.0
NCL_TXN_0024,2026-02-24 12:40:00,WALLET,450,263400,False,,False,LOW,9.0,1.62,10.62
NCL_TXN_0025,2026-02-25 10:55:00,DOMESTIC_CARD,10000,273400,False,,False,MEDIUM,180.0,32.4,212.4
NCL_TXN_0026,2026-02-26 12:40:00,NETBANKING,650,274050,False,,False,LOW,3.9,0.7,4.6
NCL_TXN_0027,2026-02-27 11:55:00,WALLET,1500,275550,False,,False,MEDIUM,30.0,5.4,35.4
NCL_TXN_0028,2026-02-01 10:20:00,NETBANKING,8500,284050,False,,False,LOW,51.0,9.18,60.18
NCL_TXN_0029,2026-02-02 12:55:00,NETBANKING,4000,288050,False,,False,LOW,24.0,4.32,28.32
NCL_TXN_0030,2026-02-03 12:55:00,DOMESTIC_CARD,450,288500,False,,False,LOW,8.1,1.46,9.56
NCL_TXN_0031,2026-02-04 10:40:00,UPI,18000,306500,False,,True,LOW,18.0,3.24,21.24
NCL_TXN_0032,2026-02-05 12:10:00,WALLET,4000,310500,False,,False,LOW,72.0,12.96,84.96
NCL_TXN_0033,2026-02-06 11:55:00,UPI,12000,322500,False,,True,LOW,12.0,2.16,14.16
NCL_TXN_0034,2026-02-07 10:10:00,WALLET,20000,342500,False,,False,LOW,360.0,64.8,424.8
NCL_TXN_0035,2026-02-08 10:40:00,WALLET,850,343350,False,,False,LOW,15.3,2.75,18.05
NCL_TXN_0036,2026-02-09 10:55:00,INTERNATIONAL_CARD,18000,361350,False,,False,LOW,504.0,90.72,594.72
NCL_TXN_0037,2026-02-10 10:10:00,NETBANKING,6500,367850,False,,False,LOW,26.0,4.68,30.68
NCL_TXN_0038,2026-02-11 12:30:00,DOMESTIC_CARD,-450,368300,True,12.0,True,LOW,7.2,1.3,8.5
NCL_TXN_0039,2026-02-12 10:30:00,NETBANKING,450,368750,False,,False,MEDIUM,1.8,0.32,2.12
NCL_TXN_0040,2026-02-13 10:40:00,NETBANKING,10000,378750,False,,False,LOW,40.0,7.2,47.2
NCL_TXN_0041,2026-02-14 10:30:00,UPI,500,379250,False,,False,LOW,0.5,0.09,0.59
NCL_TXN_0042,2026-02-15 11:10:00,UPI,25000,404250,False,,False,LOW,87.5,15.75,103.25
NCL_TXN_0043,2026-02-16 11:55:00,DOMESTIC_CARD,4000,408250,False,,False,MEDIUM,64.0,11.52,75.52
NCL_TXN_0044,2026-02-17 12:20:00,WALLET,1000,409250,False,,False,LOW,18.0,3.24,21.24
NCL_TXN_0045,2026-02-18 12:20:00,NETBANKING,1000,410250,False,,False,LOW,4.0,0.72,4.72
NCL_TXN_0046,2026-02-19 12:40:00,NETBANKING,-14500,424750,True,4.0,False,LOW,58.0,10.44,68.44
NCL_TXN_0047,2026-02-20 10:30:00,UPI,500,425250,False,,False,LOW,0.75,0.14,0.89
NCL_TXN_0048,2026-02-21 12:10:00,DOMESTIC_CARD,20000,445250,False,,False,LOW,320.0,57.6,377.6
NCL_TXN_0049,2026-02-22 10:10:00,DOMESTIC_CARD,8500,453750,False,,False,LOW,136.0,24.48,160.48
NCL_TXN_0050,2026-02-23 10:20:00,UPI,12000,465750,False,,False,LOW,12.0,2.16,14.16
NCL_TXN_0051,2026-02-24 10:20:00,UPI,1200,466950,False,,False,LOW,1.2,0.22,1.42
NCL_TXN_0052,2026-02-25 11:40:00,WALLET,8500,475450,False,,False,LOW,153.0,27.54,180.54
NCL_TXN_0053,2026-02-26 10:30:00,NETBANKING,14500,489950,False,,False,HIGH,58.0,10.44,68.44
NCL_TXN_0054,2026-02-27 12:10:00,UPI,1200,491150,False,,False,LOW,1.2,0.22,1.42
NCL_TXN_0055,2026-02-01 11:55:00,DOMESTIC_CARD,850,492000,False,,False,LOW,13.6,2.45,16.05
NCL_TXN_0056,2026-02-02 10:10:00,UPI,18000,510000,False,,False,LOW,18.0,3.24,21.24
NCL_TXN_0057,2026-02-03 12:10:00,DOMESTIC_CARD,8500,518500,False,,False,LOW,136.0,24.48,160.48
NCL_TXN_0058,2026-02-04 10:10:00,DOMESTIC_CARD,2500,521000,False,,True,LOW,40.0,7.2,47.2
NCL_TXN_0059,2026-02-05 12:55:00,UPI,12000,533000,False,,False,LOW,12.0,2.16,14.16
NCL_TXN_0060,2026-02-06 12:20:00,UPI,1200,534200,False,,False,MEDIUM,1.2,0.22,1.42
NCL_TXN_0061,2026-02-07 10:10:00,UPI,5000,539200,False,,False,LOW,5.0,0.9,5.9
NCL_TXN_0062,2026-02-08 10:30:00,UPI,1200,540400,False,,False,LOW,1.2,0.22,1.42
