txn_id,created_at,payment_method,amount,monthly_volume_to_date,is_refund,refund_hours_after_txn,is_instant_settlement,risk_rating,fee_billed,gst_billed,total_billed
AXOS_TXN_0016,2025-08-17 11:15:00,DOMESTIC_CARD,2500.0,610000.0,False,,False,LOW,43.75,7.88,51.63
AXOS_TXN_0017,2025-08-18 11:15:00,NETBANKING,5000.0,645000.0,False,,False,LOW,25.0,4.5,29.5
AXOS_TXN_0018,2025-08-19 11:15:00,INTERNATIONAL_CARD,80000.0,680000.0,False,,False,LOW,2450.0,441.0,2891.0
AXOS_TXN_0019,2025-08-20 11:15:00,WALLET,850.0,715000.0,False,,False,LOW,4.25,0.77,5.02
AXOS_TXN_0020,2025-08-21 11:15:00,UPI,5000.0,750000.0,False,,False,LOW,0.0,0.0,0.0
AXOS_TXN_0021,2025-08-22 11:15:00,DOMESTIC_CARD,15000.0,785000.0,False,,False,LOW,262.5,47.25,309.75
AXOS_TXN_0022,2025-08-23 11:15:00,NETBANKING,1000.0,820000.0,False,,False,LOW,18.0,3.24,21.24
AXOS_TXN_0023,2025-08-24 11:15:00,INTERNATIONAL_CARD,15000.0,855000.0,False,,False,LOW,300.0,54.0,354.0
AXOS_TXN_0024,2025-08-25 11:15:00,WALLET,6000.0,890000.0,True,12.0,False,LOW,126.0,22.68,148.68
AXOS_TXN_0025,2025-08-26 11:15:00,UPI,1200.0,925000.0,False,,False,LOW,0.0,0.0,0.0
AXOS_TXN_0026,2025-08-27 11:15:00,DOMESTIC_CARD,15000.0,960000.0,False,,False,LOW,262.5,47.25,309.75
AXOS_TXN_0027,2025-08-28 11:15:00,NETBANKING,5000.0,995000.0,False,,False,LOW,25.0,4.5,29.5
AXOS_TXN_0028,2025-08-01 11:15:00,INTERNATIONAL_CARD,15000.0,1030000.0,False,,False,LOW,500.0,90.0,590.0
AXOS_TXN_0029,2025-08-02 11:15:00,WALLET,2400.0,1065000.0,False,,False,LOW,50.4,9.07,59.47
AXOS_TXN_0030,2025-08-03 11:15:00,UPI,150.0,1100000.0,False,,True,LOW,0.23,0.04,0.27
AXOS_TXN_0031,2025-08-04 11:15:00,DOMESTIC_CARD,2500.0,1135000.0,False,,False,LOW,140.0,25.2,165.2
AXOS_TXN_0032,2025-08-05 11:15:00,NETBANKING,25000.0,1170000.0,False,,False,LOW,25.0,4.5,29.5
AXOS_TXN_0033,2025-08-06 11:15:00,INTERNATIONAL_CARD,5000.0,1205000.0,False,,False,LOW,200.0,36.0,236.0
AXOS_TXN_0034,2025-08-07 11:15:00,WALLET,2400.0,1240000.0,False,,False,LOW,50.4,9.07,59.47
AXOS_TXN_0035,2025-08-08 11:15:00,UPI,1200.0,1275000.0,False,,False,LOW,0.0,0.0,0.0
AXOS_TXN_0036,2025-08-09 11:15:00,DOMESTIC_CARD,15000.0,1310000.0,True,36.0,False,LOW,267.5,48.15,315.65
AXOS_TXN_0037,2025-08-10 11:15:00,NETBANKING,1000.0,1345000.0,False,,False,LOW,18.0,3.24,21.24
AXOS_TXN_0038,2025-08-11 11:15:00,INTERNATIONAL_CARD,80000.0,1380000.0,False,,False,LOW,1440.0,259.2,1699.2
AXOS_TXN_0039,2025-08-12 11:15:00,WALLET,300.0,1415000.0,False,,False,LOW,6.3,1.13,7.43
AXOS_TXN_0040,2025-08-13 11:15:00,UPI,5000.0,1450000.0,False,,False,LOW,0.0,0.0,0.0
AXOS_TXN_0041,2025-08-14 11:15:00,DOMESTIC_CARD,2500.0,1485000.0,False,,False,LOW,43.75,7.88,51.63
AXOS_TXN_0042,2025-08-15 11:15:00,NETBANKING,12000.0,1520000.0,False,,False,LOW,25.0,4.5,29.5
AXOS_TXN_0043,2025-08-16 11:15:00,INTERNATIONAL_CARD,35000.0,1555000.0,False,,False,LOW,1100.0,198.0,1298.0
AXOS_TXN_0044,2025-08-17 11:15:00,WALLET,850.0,1590000.0,False,,False,LOW,17.85,3.21,21.06
AXOS_TXN_0045,2025-08-18 11:15:00,UPI,150.0,1625000.0,False,,True,LOW,0.23,0.04,0.27
AXOS_TXN_0046,2025-08-19 11:15:00,DOMESTIC_CARD,2500.0,1660000.0,False,,False,LOW,43.75,7.88,51.63
AXOS_TXN_0047,2025-08-20 11:15:00,NETBANKING,5000.0,1695000.0,False,,False,LOW,100.0,18.0,118.0
AXOS_TXN_0048,2025-08-21 11:15:00,INTERNATIONAL_CARD,35000.0,1730000.0,True,12.0,False,LOW,1100.0,198.0,1298.0
AXOS_TXN_0049,2025-08-22 11:15:00,WALLET,300.0,1765000.0,False,,False,LOW,6.3,1.13,7.43
AXOS_TXN_0050,2025-08-23 11:15:00,UPI,500.0,1800000.0,False,,False,LOW,0.0,0.0,0.0
AXOS_TXN_0051,2025-08-24 11:15:00,DOMESTIC_CARD,2500.0,1835000.0,False,,False,LOW,43.75,7.88,51.63
AXOS_TXN_0052,2025-08-25 11:15:00,NETBANKING,25000.0,1870000.0,False,,False,LOW,25.0,4.5,29.5
AXOS_TXN_0053,2025-08-26 11:15:00,INTERNATIONAL_CARD,35000.0,1905000.0,False,,False,LOW,1100.0,198.0,1298.0
AXOS_TXN_0054,2025-08-27 11:15:00,WALLET,6000.0,1940000.0,False,,False,LOW,126.0,22.68,148.68
AXOS_TXN_0055,2025-08-28 11:15:00,UPI,1200.0,1975000.0,False,,False,LOW,0.0,0.0,0.0
AXOS_TXN_0056,2025-08-01 11:15:00,DOMESTIC_CARD,7500.0,2010000.0,False,,False,LOW,112.5,20.25,132.75
AXOS_TXN_0057,2025-08-02 11:15:00,NETBANKING,12000.0,2045000.0,False,,False,LOW,25.0,4.5,29.5
AXOS_TXN_0058,2025-08-03 11:15:00,INTERNATIONAL_CARD,35000.0,2080000.0,False,,False,SPECIAL_REVIEW,1100.0,198.0,1298.0
AXOS_TXN_0059,2025-08-04 11:15:00,WALLET,850.0,2115000.0,False,,False,LOW,17.85,3.21,21.06
AXOS_TXN_0060,2025-08-05 11:15:00,UPI,1200.0,2150000.0,True,36.0,True,LOW,6.8,1.22,8.02
